Truck,Digger,Blast,Assigned Dump,Tonnes,A grade,B grade,C grade,D grade,E grade,F grade,G grade,H grade,I grade,Load At,Dump At
RD2130,EX1401,D-09920-117,19,250.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430559758,1430561081
RD1818,EX1401,D-09920-117,19,225,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430559896,1430561165
RD1726,EX1401,D-09920-117,19,239,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430560072,1430561499
RD1727,EX1401,D-09920-117,19,229.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430560236,1430561594
RD2816,EX1401,D-09920-117,19,211.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430560572,1430561838
RD1817,EX1401,D-09920-117,19,246.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430560718,1430562013
RD2131,EX1857,D-09896-101,8,230.8000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430560756,1430562078
RD2820,EX1401,D-09920-117,19,246.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430560862,1430562292
RD1816,EX1857,D-09896-101,8,218.5,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430560982,1430562352
RD2818,EX1401,D-09920-117,19,241.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430561052,1430562446
RD2817,EX1401,D-09920-117,19,241.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430561190,1430562654
RD2815,EX1857,D-09896-101,8,231.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430561276,1430562805
RD2619,EX1401,D-09920-117,19,243.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430561440,1430562760
RD2035,EX1401,D-09920-117,19,225.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430561586,1430562847
RD2036,EX1401,D-09920-117,19,232.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430561782,1430563216
RD2622,EX1401,D-09920-117,19,235.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430561908,1430563297
RD2819,EX1401,D-09920-117,19,237.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430562044,1430563416
RD2120,EX1401,D-09920-117,19,240.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430562182,1430563509
RD1818,EX1857,D-09896-101,9,235,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430562338,1430563647
RD2130,EX1401,D-09920-117,19,237.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430562346,1430563625
RD1726,EX1857,D-09896-101,9,241.3000031,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430562710,1430564081
RD2623,EX1857,D-09896-101,9,229.5,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430563018,1430564443
RD1817,EX1857,D-09896-101,9,227.5,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430563314,1430564621
RD2818,EX1857,D-09896-101,9,224.6000061,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430563542,1430564885
RD2035,EX1857,D-09896-101,9,230.1999969,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430563794,1430565073
RD2119,EX1857,D-09896-101,9,241.5,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430564072,1430565403
RD2622,EX1857,D-09896-101,9,238.1999969,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430564294,1430565629
RD2819,EX1857,D-09896-101,9,233.1999969,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430564554,1430565923
RD2036,EX1857,D-09896-101,9,239.8999939,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430564784,1430566254
RD1727,EX1857,D-09896-101,9,233.5,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430565314,1430566600
RD2131,EX1401,D-09920-117,19,221.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430565420,1430566668
RD1817,EX1857,D-09896-101,9,226.3999939,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430565558,1430566840
RD1816,EX1401,D-09920-117,19,232.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430565588,1430566811
RD2037,EX1857,D-09896-101,9,225,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430565792,1430567095
RD2816,EX1857,D-09896-101,9,218,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430566056,1430567336
RD2815,EX1857,D-09896-101,9,220.3000031,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430566148,1430567639
RD2622,EX1857,D-09896-101,9,221.3999939,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430566686,1430567951
RD2618,EX1401,D-09920-117,19,224.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430566726,1430568188
RD2623,EX1401,D-09920-117,19,233.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430566858,1430568255
RD2130,EX1401,D-09920-117,19,231.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430567016,1430568321
RD2819,EX1857,D-09896-101,9,226.8000031,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430567034,1430568476
RD2818,EX1401,D-09920-117,19,224.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430567238,1430568596
RD1818,EX1857,D-09896-101,9,231.5,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430567260,1430568500
RD2035,EX1401,D-09920-117,19,240,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430567392,1430568699
RD1726,EX1857,D-09896-101,9,231.8999939,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430567480,1430568759
RD2620,EX1401,D-09920-117,19,231,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430567546,1430569077
RD2131,EX1401,D-09920-117,19,229.1999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430567702,1430569162
RD1727,EX1857,D-09896-101,8,210.8000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430573038,1430574366
RD2036,EX1857,D-09896-101,8,255.3000031,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430573088,1430574888
RD1816,EX1857,D-09896-101,8,224.6999969,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430573562,1430574972
RD2130,EX1857,D-09896-101,8,230.8999939,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430573792,1430575078
RD1725,EX1401,D-09920-117,19,221.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430573918,1430575180
RD1818,EX1857,D-09896-101,8,236.1000061,0.261861706,0.083709174,0.54365077,3.251580048,0.075056988,8.522388458,0.041087651,49.55586853,893.0321289,1430574070,1430575312
RD1775,EX1401,D-09920-117,19,237.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430574190,1430575721
RD2819,EX1401,D-09920-117,19,231.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430574342,1430575811
RD2120,EX1401,D-09920-117,19,230.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430574580,1430575897
RD2131,EX1401,D-09920-117,19,225.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430574754,1430576024
RD2119,EX1401,D-09920-117,19,225.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430574926,1430576145
RD1773,EX1401,D-09920-117,19,233.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430575104,1430576357
RD2816,EX1401,D-09920-117,19,223,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430575284,1430576632
RD2815,EX1857,D-09896-101,7,235.6000061,0.131651688,0.11893034,0.340586519,2.796777534,0.041885394,8.25885849,0.036611235,13.64333954,1042.831445,1430575532,1430576846
RD2618,EX1401,D-09920-117,19,226.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430575774,1430577201
RD2036,EX1857,D-09896-101,7,235.1000061,0.131651688,0.11893034,0.340586519,2.796777534,0.041885394,8.25885849,0.036611235,13.64333954,1042.831445,1430575832,1430577262
RD1816,EX1401,D-09920-117,19,229.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430575934,1430577285
RD2130,EX1857,D-09896-101,7,245,0.131651688,0.11893034,0.340586519,2.796777534,0.041885394,8.25885849,0.036611235,13.64333954,1042.831445,1430576076,1430577623
RD1725,EX1401,D-09920-117,19,227.1999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430576120,1430577447
RD2622,EX1401,D-09920-117,19,237,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430576326,1430577757
RD1818,EX1857,D-09896-101,7,227.8000031,0.131651688,0.11893034,0.340586519,2.796777534,0.041885394,8.25885849,0.036611235,13.64333954,1042.831445,1430576332,1430577974
RD1775,EX1401,D-09920-117,19,235.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430576570,1430577959
RD2820,EX1857,D-09896-101,7,238.6999969,0.131651688,0.11893034,0.340586519,2.796777534,0.041885394,8.25885849,0.036611235,13.64333954,1042.831445,1430576672,1430578342
RD2120,EX1401,D-09920-117,19,239,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430576792,1430578155
RD2131,EX1401,D-09920-117,19,233.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430577318,1430578570
RD1773,EX1401,D-09920-117,19,230.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430577460,1430578755
RD2119,EX1401,D-09920-117,19,223.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430577602,1430578882
RD2815,EX1401,D-09920-117,19,235.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430577752,1430579169
RD1727,EX1401,D-09920-117,19,229.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430577946,1430579374
RD2623,EX1401,D-09920-117,19,238.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430578198,1430579757
RD2817,EX1401,D-09920-117,19,230.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430578418,1430579903
RD2622,EX1401,D-09920-117,19,228.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430578594,1430579973
RD2120,EX1401,D-09920-117,19,239.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430578972,1430580333
RD2036,EX1401,D-09920-117,19,218,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430579118,1430580588
RD2820,EX1401,D-09920-117,19,231.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430579284,1430580749
RD1773,EX1401,D-09920-117,19,237.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430579588,1430580885
RD2035,EX1401,D-09920-117,19,223,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430584926,1430586285
RD1725,EX1401,D-09920-117,19,218.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430585230,1430586619
RD2036,EX1401,D-09920-117,19,227.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430585380,1430586725
RD2816,EX1401,D-09920-117,19,224,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430585534,1430586864
RD2815,EX1401,D-09920-117,19,229.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430585736,1430587069
RD2817,EX1401,D-09920-117,19,232.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430585894,1430587334
RD2120,EX1401,D-09920-117,19,221,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430586061,1430587485
RD2622,EX1401,D-09920-117,19,229.3999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430586210,1430587603
RD1775,EX1401,D-09920-117,19,216.3000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430586382,1430587761
RD2131,EX1401,D-09920-117,19,220.8999939,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430586550,1430587841
RD1773,EX1401,D-09920-117,19,227.1999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430586918,1430588402
RD1818,EX1401,D-09920-117,19,224.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430586977,1430588497
RD2035,EX1401,D-09920-117,19,215.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430587250,1430588571
RD2130,EX1401,D-09920-117,19,242.5,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430587388,1430588843
RD1726,EX1401,D-09920-117,19,214.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430587544,1430588913
RD2119,EX1401,D-09920-117,19,221.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430587714,1430588983
RD2815,EX1401,D-09920-117,19,235.8000031,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430587850,1430589175
RD2120,EX1857,D-09896-101,9,230.3000031,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430592336,1430593647
RD2819,EX1857,D-09896-101,9,239.8999939,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430592560,1430593957
RD2817,EX1857,D-09896-101,9,236.6999969,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430592794,1430594183
RD1726,EX1857,D-09896-101,9,233.5,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430592882,1430594433
RD2037,EX1857,D-09896-101,9,237.8999939,0.077999997,0.081504476,0.39401691,2.869608879,0.039213932,6.343728638,0.031758706,11.44271774,877.572168,1430593362,1430594661
RD2130,EX1401,D-09920-117,19,233.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430600602,1430601867
RD2815,EX1401,D-09920-117,19,228.6999969,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430600764,1430602283
RD1776,EX1401,D-09920-117,19,245.6000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430600924,1430602278
RD2816,EX1401,D-09920-117,19,243.1000061,0.030000001,0.232723856,0.401460123,4.443589783,0.064214331,1.531847572,0.138507793,6.935754395,660.3836914,1430601136,1430602559
